post_id_x,topic_id,date,comment_text,pos,neg,neu,sentiment_label,post_platform_id,post_hashtag_id,post_content,post_comments,post_shares,post_likes
1315500829938845,33657,2025-10-01 19:04:32+00:00,"Emmanuel Kudjo no, because than there are more black corrupts involved.",7.82,65.44,26.73,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33658,2025-10-07 16:39:05+00:00,"PSV , how much did you charge the betting companies today??? Give us a share😁",29.59,7.85,62.57,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33659,2025-10-11 13:37:25+00:00,Adjei Baffour 🤣🤣🤣🤣🤣🤣🤦🏾‍♂️,8.03,69.7,22.26,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33660,2025-10-30 05:37:00+00:00,"Kheynes De Oliveira , 😁😅",43.89,7.55,48.56,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33661,2025-10-27 14:08:25+00:00,"Adjei Baffour it’s clearly a fixed Match bro,",8.54,35.56,55.9,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33662,2025-10-12 15:07:03+00:00,"Kheynes De Oliveira ,oh yes.",56.57,7.63,35.8,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33663,2025-10-15 01:10:47+00:00,Liverpool -PSV 38-1 😂,26.7,7.95,65.35,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33664,2025-10-12 08:20:13+00:00,Erwin de Vos zullen we scoren ja,19.62,8.1,72.28,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33665,2025-10-25 17:46:52+00:00,Ramon Hagemeijer 1 voor de eer 😎,48.55,7.55,43.9,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33666,2025-10-23 22:59:54+00:00,"Erwin de Vos tegen Bayern gaan we met 28-0 de mat af, als ze zo spelen",17.96,8.18,73.85,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33667,2025-10-21 04:39:32+00:00,Erwin de Vos,19.64,8.12,72.25,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33668,2025-10-17 07:46:56+00:00,Roel Wendy Aspers op zeker !,20.21,8.16,71.63,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33669,2025-10-14 06:52:05+00:00,Do you think we place bets with stones 😞,7.59,50.49,41.92,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33670,2025-10-05 03:59:51+00:00,Ñduchez KE,14.71,11.3,73.99,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33671,2025-10-18 15:49:36+00:00,These are the games that makes it obvious that something called match fixing is for real in football 🤞,18.81,29.54,51.65,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33672,2025-10-24 16:52:25+00:00,Gideon Thulisa Duma yeah you right,26.02,13.86,60.12,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33673,2025-10-17 18:53:13+00:00,PSV gamble with the match,12.66,15.38,71.96,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33674,2025-10-01 11:05:34+00:00,Is this not match fixing?,7.61,43.45,48.94,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33675,2025-10-23 11:16:36+00:00,Patrick Fatima Aluzioh it's 100 percent match fixing.,13.28,34.99,51.73,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33676,2025-10-08 16:15:42+00:00,Afgang!!,47.24,9.0,43.76,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33677,2025-10-17 05:55:52+00:00,Nice Very good,82.98,8.51,8.51,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33678,2025-10-17 03:11:50+00:00,Congratulations psv yoh cooked us today,83.09,8.45,8.45,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33679,2025-10-10 21:47:35+00:00,Michel De Vries fijne avond,15.43,8.36,76.22,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33680,2025-10-22 06:15:03+00:00,Nakupowali amatorów to tak wygląda ich gra tragedia.,10.98,14.93,74.1,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33681,2025-10-27 12:54:50+00:00,This is just a pure fixed match guys. They already knew what they were coming to play.,8.59,34.82,56.59,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33682,2025-10-22 09:56:42+00:00,Aybafana niyasadakelwa,13.82,22.12,64.06,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33683,2025-10-12 08:47:43+00:00,Una desgracia de resultado,9.74,30.66,59.6,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33684,2025-10-20 07:27:46+00:00,Helaas terecht verloren 😮‍💨,11.25,30.68,58.07,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33685,2025-10-16 15:26:02+00:00,Altijd lastig…..,18.98,11.17,69.85,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33686,2025-10-19 03:13:00+00:00,Mbuzi!,36.69,7.75,55.56,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33687,2025-10-18 14:45:17+00:00,Wtf happened today?,7.86,28.45,63.68,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33688,2025-10-06 06:57:29+00:00,ម៉ាអាថោក,22.54,12.18,65.29,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33689,2025-10-11 06:49:08+00:00,Fixed match,23.64,11.39,64.96,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33690,2025-10-05 22:55:37+00:00,Schaam je kapot😴,16.61,20.76,62.63,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33691,2025-10-20 09:28:12+00:00,Totale afgang,21.12,12.07,66.81,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33692,2025-10-28 05:36:25+00:00,tough night,9.11,58.02,32.88,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33693,2025-10-30 07:19:09+00:00,"Verdienste voor telstar, psv moet zich schamen",24.21,8.11,67.69,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33694,2025-10-30 14:40:34+00:00,Chakama ya 😂😂😂,20.26,26.02,53.72,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33695,2025-10-27 19:32:50+00:00,Vous êtes fiers ?,11.7,17.54,70.76,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33696,2025-10-19 17:27:36+00:00,Jeunes Charo vraiment des vauriens,21.03,18.24,60.73,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33697,2025-10-10 18:17:07+00:00,Alian Simo trop même,16.86,13.19,69.95,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33698,2025-10-06 17:55:11+00:00,You have also started selling games..,17.8,9.94,72.26,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33699,2025-10-24 00:58:54+00:00,How much was this sold,13.87,11.54,74.59,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33700,2025-10-22 14:40:39+00:00,Joshua Omura it must be billions of US dollars,17.88,25.15,56.97,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33701,2025-10-07 13:05:04+00:00,It’s not yet a team …,8.0,25.28,66.72,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33702,2025-10-22 17:06:59+00:00,Michael Schwarzer Does anyone know how many shots on goal there were in the match?,8.55,8.55,82.9,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33703,2025-10-24 22:20:10+00:00,Côte 1.10 hummm 🤣😭,19.37,27.23,53.4,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33704,2025-10-30 18:35:08+00:00,Verdiend verlorem. Volgende keer beter met meer inzet en samenspel!,46.62,7.59,45.79,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33705,2025-10-06 11:34:35+00:00,Telstar absoluut verdiend gewonnen! Een hoop werk aan de winkel!!,58.18,7.69,34.13,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33706,2025-10-30 21:19:03+00:00,Na  God wey go punish u people,10.08,54.18,35.74,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33707,2025-10-23 16:09:10+00:00,Odd 1.10 kkkk,11.59,13.75,74.66,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33708,2025-10-20 04:18:16+00:00,Wat een afgang,15.56,22.92,61.52,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33709,2025-10-29 21:32:34+00:00,Mo maame tw3 mmoaa,16.2,13.46,70.33,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33710,2025-10-28 14:01:08+00:00,Just in updatesJust in updates home or gg you couldn't score 1 mpo,7.7,47.42,44.88,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33711,2025-10-03 12:03:07+00:00,Renni Spid hmm 🤔 me de3 just over 2.5 k3k3😳,13.89,8.42,77.7,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33712,2025-10-04 17:28:41+00:00,Mmoa,27.84,16.18,55.98,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33713,2025-10-10 16:16:52+00:00,Ik schaam me dood🤦🏽‍♂️,7.71,55.33,36.96,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33714,2025-10-13 05:34:10+00:00,zat niet eens voetbal in vandaag telstar heeft dit ook wel gewoon afgedwongen want dit mag eigelijk niet gebeuren als psv zijnde met deze brede selectie,24.48,14.01,61.51,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33715,2025-10-02 18:33:16+00:00,Damian Nelis het begint bij een wedstrijd beginnen zonder een spits. En dan een keeper die een hele goede wedstrijd keept.,13.06,12.8,74.14,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33716,2025-10-12 19:59:54+00:00,ja klopt ik snap ook niet waarom die niet met pepi begint en dan de tweede helt hem wisselt en ja die keeper heeft t wel goed gedaan,22.9,12.94,64.16,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33717,2025-10-05 20:33:44+00:00,Try to be serious,29.81,20.96,49.23,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33718,2025-10-20 16:53:25+00:00,Vendidos 😡,7.92,65.12,26.96,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33719,2025-10-10 01:14:36+00:00,"Al spelen ze tot zonsopgang scoren ze niet,  te makkelijk over gedacht.",23.19,9.78,67.02,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33720,2025-10-27 01:28:11+00:00,Fixed match period,16.34,9.79,73.88,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33721,2025-10-29 11:41:11+00:00,Nxa🚮,7.98,69.64,22.38,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33722,2025-10-13 09:12:51+00:00,Mon coupon vous allez payer,21.0,21.23,57.76,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33723,2025-10-28 14:44:12+00:00,"Terecht gewonnen.
Wij hadden niets in te brengen als PSV...",20.04,8.52,71.44,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33724,2025-10-25 02:38:13+00:00,Nog veel werk aan de winkel. Blijft moeilijk tegenstander met 10.keepers in 16 meter maar niveau moet flink omhoog willen we meedoen in Champions League,27.74,8.17,64.09,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33725,2025-10-05 07:47:20+00:00,Lachwekkend pff,13.7,20.69,65.61,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33726,2025-10-30 21:54:07+00:00,Spelers moeten zich schamen,24.27,13.73,62.0,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33727,2025-10-03 20:33:39+00:00,Dit maakt voetbal mooi!,36.45,9.6,53.95,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33728,2025-10-04 01:15:40+00:00,Bagger! Leer moment?,24.29,8.16,67.55,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33729,2025-10-10 09:34:42+00:00,Votre babiaiiiiiiii vous tous. Celui qui est trop fâché je l'attend ou bien moi même je vous venir a Eindhoven là-bas les babiaiiiiiiii là.,16.88,13.28,69.84,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33730,2025-10-07 18:28:27+00:00,Schande PSV onwaardig,24.19,8.03,67.79,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33731,2025-10-08 10:44:09+00:00,So this is how you want to begin the season?,8.41,13.29,78.3,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33732,2025-10-15 05:15:17+00:00,টনডা খেলো তোমরা,18.2,21.36,60.44,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33733,2025-10-21 02:29:31+00:00,"Geweldige wanprestatie! De slechtste van het seizoen gehad, en DOOR",35.89,8.0,56.11,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33734,2025-10-13 10:16:16+00:00,SCHAAM JE KAPOT,19.93,17.69,62.38,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33735,2025-10-30 14:55:30+00:00,What happened 😕,7.62,45.35,47.04,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33736,2025-10-31 09:58:19+00:00,Wij wonen in Nederland! Dus in Nederlandse taal A.U.B.,24.76,7.94,67.3,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33737,2025-10-19 07:44:09+00:00,ticket lam😔🤔mihlatsi yenu,7.72,36.67,55.61,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33738,2025-10-25 18:38:19+00:00,"Soyez maudit.
J'espère que cette saison sera un échec total pour vous.",17.34,12.94,69.73,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33739,2025-10-03 22:32:44+00:00,Lagrima,20.05,14.43,65.53,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33740,2025-10-26 07:32:01+00:00,They are not serious at all,7.95,67.1,24.95,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33741,2025-10-22 22:54:37+00:00,Bino vraiment  imbécile  ya équipe  mobimba  ko banda na président tii  na ba supporteur oyo bazalaki na stade 🏟   50$ nanga  ya mawa  na beti coup fixe mais bino ba bolole oyo bozo pola na avant  dernier  ya championnat  😭 imbécile  na bino vraiment  bo kufa Est-ce que boyebi valeur  ya 50$ na mboka oyo 🇨🇩 😭,13.54,23.99,62.46,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33742,2025-10-25 04:33:42+00:00,Schaam je 🤦,10.41,43.49,46.1,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33743,2025-10-21 03:48:51+00:00,Echt waardeloos,21.41,17.31,61.28,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33827,2025-10-03 06:48:08+00:00,Schande,32.66,13.42,53.92,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33745,2025-10-13 10:52:11+00:00,Basura de equipo,15.32,15.27,69.41,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33746,2025-10-17 20:12:30+00:00,"Collectieve wanprestatie. Telstar heeft ons op alle fronten afgetroefd, wonnen moeiteloos ieder duel en hebben deze zege 100% verdiend. PSV heeft 0 seconde aanspraak gemaakt op een punt, laat staan op meer.",26.23,11.02,62.75,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33747,2025-10-06 15:27:59+00:00,"Schandalig. Allemaal onvoldoende. Ik hoop dat Boadu eerste spits word. Man is echt 3x niks. Eigenlijk kan je over iedereen wat zeggen. Stuk voor stuk belabberd vandaag. Aub graag Wanner een x langer dan 5 minuten!?!?!?!? Respect voor Telstar. Veerman aub zsm verkopen, ook niks aan. 30 mil en nog twijfelen!?!?!?!?! Land uitlenen en Babadi geen kans geven, mss beetje makkelijk achteraf praten. Maar dit was gewoon echt 0,0. Alleen onze jongeling rechtsbuiten brengt nog iets. Saibari ook ok, maar mag gaan oefenen met afwerken🤣",16.9,23.09,60.01,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33748,2025-10-31 19:15:37+00:00,"Psv er zijn kan je leren, maar het is niet weg gelegd voor velen... als je geluk hebt word je hier geboren en groei je er mee op... er zijn goei e dagen en helaas ook slechte... ben jij elke dag een uitblinker op je werk? Jammer van vandaag, heel jammer! Leer ervan psv, en op naar de volgende!",30.39,9.01,60.6,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33749,2025-10-06 13:00:02+00:00,"Kan gebeuren helaas! Ik kan een hele uitleg hier gaan geven waarom ze hebben verloren schieten we toch niets mee op. 
Strijd vanaf minuut 1 🙏❤️🤍",66.18,7.87,25.95,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33750,2025-10-09 09:11:42+00:00,Sam Croonen met een goede training komt PSV op nr 1. Eerlijk gezegd had ik niet verwacht dat PSV 2-0 had verloren van Telstar,18.33,8.14,73.53,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33751,2025-10-12 09:51:37+00:00,khác j lũ súc vật đá banh đâu,10.53,26.14,63.33,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,34010,2025-10-09 22:05:00+00:00,Sukkels,20.28,17.44,62.28,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33753,2025-10-19 18:38:34+00:00,"WITTE LEEUWEN ,KAMPIOENEN!!!",36.41,7.66,55.94,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33754,2025-10-16 02:00:13+00:00,Echt om te janken dit 🥹😢,7.77,60.6,31.63,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33755,2025-10-02 11:24:22+00:00,"Man man, wat een wan vertoning 😡",7.98,70.11,21.91,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33756,2025-10-05 23:41:24+00:00,ilk 11 Ederson Semedo Skrinear Oosterwolde Brown Alvarez Fred Asensio Nene Akteroglu John Duran vs Ten Hag Ajx Onana Marazoui De Ligt Blind Taglefico Schone De Jong Vn den Beek Zijech Tadic Neres both 23 half average squad Fener bench is so much beter you can loan 6 good players for low or free because ther rules Fener have 6 to much thts not Turkish cant put in league list,10.63,9.93,79.44,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33757,2025-10-16 00:27:57+00:00,Máfia,18.39,22.48,59.12,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33758,2025-10-03 13:34:28+00:00,Veel Engelse reacties hier🤣,23.73,14.9,61.37,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33759,2025-10-12 15:52:34+00:00,Tsja.,19.03,17.72,63.25,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33760,2025-10-05 22:01:12+00:00,"Telstar, altijd lastig.",15.04,8.38,76.58,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33958,2025-10-05 21:08:01+00:00,Jammer,26.05,14.49,59.46,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33762,2025-10-15 12:52:13+00:00,PSV  You guys are really made at its highest level,83.01,8.5,8.5,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33763,2025-10-02 12:17:26+00:00,Afgetroefd op inzet wat een mentaliteit gewoon maand salaris boete naar goed doel,26.01,17.63,56.36,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33764,2025-10-22 16:45:43+00:00,"En ja hoor ze zijn nu al door de ondergrens heen gezakt. Meeste aankopen kunnen we ze terug sturen en ons geld terug vragen. Peter Bosz met zijn zalvende woorden na afloop; man  wat een tranentrekker is het! Enige wat ons Positief stemt is Jong PSV waar Schaars goed bezig is! Als die Bosz zo door gaat ga je dit seizoen in de CL meerdere keren net als vorig jaar tegen Arsenal op je bek! Wat een zooitje softies zijn er gekocht; de enige die wel een versterking is die Wanner en ook voor die van Bommel hebben ze 50% teveel betaald. 
FORZA PSV!",28.1,11.49,60.41,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33765,2025-10-28 19:27:08+00:00,Schandalig!,42.67,9.1,48.22,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33766,2025-10-08 11:21:38+00:00,Heeft PSV expres gedaan om iedereen in verwarring te brengen 😀,45.95,7.57,46.48,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33767,2025-10-22 07:12:33+00:00,You are in real betting nothing else,16.22,15.65,68.13,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33768,2025-10-04 05:50:38+00:00,Bastardi,23.24,18.2,58.57,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33769,2025-10-27 07:40:29+00:00,Ndimwe imbwa imwe,19.21,12.8,67.99,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33770,2025-10-05 14:42:09+00:00,"Als PSVer geef ik de grote complimenten aan Telstar. Niets op af te dingen op deze mooi zege van hen. 
Koeman in Oranje 😜",42.47,7.61,49.92,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33771,2025-10-28 11:37:25+00:00,"Peter de Leeuw Absoluut,ik ook als PSVer,zeer verdiend,ze spelen geweldig voetbal.",24.69,8.91,66.4,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33772,2025-10-20 22:21:48+00:00,Peter de Leeuw Die heb jij nog ooit gecoached,17.37,12.53,70.1,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33773,2025-10-14 17:35:12+00:00,"Remon Hendriksen ja, hij was in de toenmalige D1 mijn spits! Toen al zag je zijn fantastische traptechniek en maakte hij veel doelpunten. Dat hij keeper zou worden, nooit gedacht maar hij doet het fantastisch.",27.73,9.2,63.07,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33774,2025-10-14 18:09:58+00:00,Peter de Leeuw Hij trapte toen als 12-jarige de bal vanaf de middellijn rechtstreeks op doel. Wij grapten dan langs de lijn: ‘dat heeft-ie van zijn moeder’. Hij miste echter snelheid. Dat zal hem ongetwijfeld geholpen hebben om het dan maar als doelman te gaan proberen.,23.66,10.15,66.18,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33775,2025-10-10 21:39:39+00:00,"Wat verschrikkelijk  slecht. 
PSV moet zich diep  schamen!",39.45,9.35,51.21,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33776,2025-10-03 18:31:37+00:00,Psv Eindhoven win and over 2.5😁😁😁,81.89,8.47,9.64,positive,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33777,2025-10-22 14:27:23+00:00,Hoe is het mogelijk wat een blamage dit. Zoveel spelers weg voor miljoenen . Spelers gehaald voor miljoenen en dan tegen een promovendus Telstar zo slecht spelen. Je moet met dit PSV Telstar van de mat spelen. Je begint al met de verkeerde opstelling en totaal geen bezieling dit PSV. Nu moet je uit tegen NEC wat zeker niet makkelijk is en dan Ajax thuis . Nou met dit voetbal en instelling win je niets. Telstar verdiend gewonnen .,24.53,11.66,63.81,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33778,2025-10-18 02:40:42+00:00,Zelden zoiets slechts gezien... tijd dat er achterin ook nog verbeteringem komen. Want daar zit het grootste probleem,22.64,13.23,64.14,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33779,2025-10-30 00:22:06+00:00,"Wilbert Laros ongelooflijk dit, wat een wanprestatie doodschamen moet ze......",22.97,9.06,67.97,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33780,2025-10-06 04:37:29+00:00,I pray you spend more than millions years without winning a single game 🙏,10.14,61.64,28.22,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33781,2025-10-25 01:48:25+00:00,Muertos,21.2,12.51,66.29,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33782,2025-10-20 08:30:31+00:00,Against a team with 30 odds ??  How ba imbwa imwe?  Who da hell,7.94,69.0,23.06,negative,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33783,2025-10-02 11:21:10+00:00,Punt ingelopen op de kampioen,12.82,13.72,73.46,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33784,2025-10-31 18:28:36+00:00,Zinja,24.77,10.66,64.57,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33785,2025-10-10 15:15:07+00:00,"Telstar kwam om te voetballen, en PSV kwam om te lanterfanten.....

Telstar terecht de winnaar. 

Bosz de grote klungel met zijn opstelling en wissels zo laat. 👍🏻👌🏼",44.87,7.62,47.51,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33786,2025-10-24 08:08:28+00:00,Seb Silverback hadden niet eens een doelpunt verdiend maat zo slecht,19.73,9.14,71.13,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33787,2025-10-24 16:40:41+00:00,Gerrit Jan ja dit was écht bizar slecht. Telstar gewoon dik verdiend gewonnen.,18.32,8.42,73.26,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33788,2025-10-07 05:18:58+00:00,Hoe dat Ajax t eigenlijk? Heitinga nog wat te lachen?,18.39,12.29,69.32,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33789,2025-10-23 15:03:29+00:00,Telstar verdiend gewonnen helaas hopen dat ze er van geleerd hebben en op na de volgende wedstrijd ook dit soort wedstrijden zitten er jammer genoeg tussen,23.59,10.28,66.14,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
1315500829938845,33790,2025-10-21 12:19:04+00:00,🤣🤣🤣🤣 nooit maar dan ook nooit meer de naam topclub in de mond nemen,22.05,21.36,56.59,neutral,1,420.0,"FT.

#PSVTEL",1509,87.0,3518
